ID,Source,Name,Name Link,Type,Final PH,Tax.range type,Strains number,Strains links,PDF
120a,DSMZ,METHANOSARCINA BARKERI MEDIUM,https://mediadive.dsmz.de/medium/120a,['complex'],6.5 - 6.8,"['Archaea', 'Bacteria']",['14'],['https://mediadive.dsmz.de/strains/medium/120a'],['https://mediadive.dsmz.de/pdf/120a']
120b,DSMZ,METHANOMICROCOCCUS MEDIUM,https://mediadive.dsmz.de/medium/120b,['complex'],7.0 - 7.2,['Archaea'],['5'],['https://mediadive.dsmz.de/strains/medium/120b'],['https://mediadive.dsmz.de/pdf/120b']
120c,DSMZ,METHANOSARCINA MAZEI (GOE1) MEDIUM,https://mediadive.dsmz.de/medium/120c,['complex'],6.8 - 7.0,['Archaea'],['1'],['https://mediadive.dsmz.de/strains/medium/120c'],['https://mediadive.dsmz.de/pdf/120c']
120d,DSMZ,METHANOSARCINA MARINE MEDIUM,https://mediadive.dsmz.de/medium/120d,['defined'],6.8 - 7.0,['Archaea'],['2'],['https://mediadive.dsmz.de/strains/medium/120d'],['https://mediadive.dsmz.de/pdf/120d']
121,DSMZ,MEDIUM FOR SULFOSPIRILLUM DSM 806,https://mediadive.dsmz.de/medium/121,['complex'],7.0,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/121'],['https://mediadive.dsmz.de/pdf/121']
122,DSMZ,ACETIVIBRIO MEDIUM,https://mediadive.dsmz.de/medium/122,['complex'],7.0 - 7.2,['Bacteria'],['10'],['https://mediadive.dsmz.de/strains/medium/122'],['https://mediadive.dsmz.de/pdf/122']
123,DSMZ,MARINE AGAR,https://mediadive.dsmz.de/medium/123,['complex'],,['Bacteria'],['34'],['https://mediadive.dsmz.de/strains/medium/123'],['https://mediadive.dsmz.de/pdf/123']
124,DSMZ,DESULFOFARCIMEN MEDIUM,https://mediadive.dsmz.de/medium/124,['complex'],7.0 - 7.2,['Bacteria'],['6'],['https://mediadive.dsmz.de/strains/medium/124'],['https://mediadive.dsmz.de/pdf/124']
125,DSMZ,METHYLOBACTERIUM MEDIUM,https://mediadive.dsmz.de/medium/125,['defined'],6.8,['Bacteria'],['8'],['https://mediadive.dsmz.de/strains/medium/125'],['https://mediadive.dsmz.de/pdf/125']
126,DSMZ,MYCOBACTERIUM INTRACELLULARE MEDIUM,https://mediadive.dsmz.de/medium/126,['complex'],,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/126'],['https://mediadive.dsmz.de/pdf/126']
127,DSMZ,MICROMONOSPORA MEGALOMICEA MEDIUM,https://mediadive.dsmz.de/medium/127,['complex'],,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/127'],['https://mediadive.dsmz.de/pdf/127']
129,DSMZ,POTATO DEXTROSE AGAR,https://mediadive.dsmz.de/medium/129,['complex'],5.6,"['Fungi', 'Yeast']",['875'],['https://mediadive.dsmz.de/strains/medium/129'],['https://mediadive.dsmz.de/pdf/129']
130,DSMZ,CZAPEK-DOX AGAR,https://mediadive.dsmz.de/medium/130,['complex'],7.2,"['Fungi', 'Bacteria']",['23'],['https://mediadive.dsmz.de/strains/medium/130'],['https://mediadive.dsmz.de/pdf/130']
133,DSMZ,CARBON MONOXIDE OXIDIZER MEDIUM,https://mediadive.dsmz.de/medium/133,['defined'],7.0,['Bacteria'],['7'],['https://mediadive.dsmz.de/strains/medium/133'],['https://mediadive.dsmz.de/pdf/133']
134,DSMZ,HALISCOMENOBACTER MEDIUM,https://mediadive.dsmz.de/medium/134,['complex'],7.5,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/134'],['https://mediadive.dsmz.de/pdf/134']
135,DSMZ,ACETOBACTERIUM MEDIUM,https://mediadive.dsmz.de/medium/135,['complex'],7.5 - 8.0,['Bacteria'],['5'],['https://mediadive.dsmz.de/strains/medium/135'],['https://mediadive.dsmz.de/pdf/135']
135a,DSMZ,ACETOBACTERIUM MEDIUM (MARINE),https://mediadive.dsmz.de/medium/135a,['complex'],7.0 - 7.2,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/135a'],['https://mediadive.dsmz.de/pdf/135a']
135c,DSMZ,MOORELLA THERMOACETICA MEDIUM,https://mediadive.dsmz.de/medium/135c,['complex'],6.5,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/135c'],['https://mediadive.dsmz.de/pdf/135c']
135b,DSMZ,ACETOBACTERIUM DEHALOGENANS MEDIUM,https://mediadive.dsmz.de/medium/135b,['complex'],7.4,['Bacteria'],[],[],['https://mediadive.dsmz.de/pdf/135b']
136,DSMZ,VEILLONELLA MEDIUM,https://mediadive.dsmz.de/medium/136,['complex'],7.5,['Bacteria'],['12'],['https://mediadive.dsmz.de/strains/medium/136'],['https://mediadive.dsmz.de/pdf/136']
137,DSMZ,MINERAL LACTATE MEDIUM (low carbon content),https://mediadive.dsmz.de/medium/137,['defined'],7.0,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/137'],['https://mediadive.dsmz.de/pdf/137']
138,DSMZ,LINDANE MEDIUM,https://mediadive.dsmz.de/medium/138,['complex'],7.0,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/138'],['https://mediadive.dsmz.de/pdf/138']
139,DSMZ,HATHEWAYA MEDIUM,https://mediadive.dsmz.de/medium/139,['complex'],7.2,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/139'],['https://mediadive.dsmz.de/pdf/139']
140,DSMZ,RUMINICLOSTRIDIUM MEDIUM,https://mediadive.dsmz.de/medium/140,['complex'],6.8,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/140'],['https://mediadive.dsmz.de/pdf/140']
141,DSMZ,METHANOGENIUM MEDIUM (H2/CO2),https://mediadive.dsmz.de/medium/141,['defined'],6.8 - 7.0,"['Archaea', 'Bacteria']",['33'],['https://mediadive.dsmz.de/strains/medium/141'],['https://mediadive.dsmz.de/pdf/141']
141a,DSMZ,METHANOCALDOCOCCUS LAUENSIS MEDIUM,https://mediadive.dsmz.de/medium/141a,['defined'],6.2,['Archaea'],['3'],['https://mediadive.dsmz.de/strains/medium/141a'],['https://mediadive.dsmz.de/pdf/141a']
141b,DSMZ,METHANOCULLEUS SP. MEDIUM,https://mediadive.dsmz.de/medium/141b,['complex'],6.8 - 7.0,['Archaea'],['6'],['https://mediadive.dsmz.de/strains/medium/141b'],['https://mediadive.dsmz.de/pdf/141b']
141c,DSMZ,METHANOCOCCOIDES MEDIUM,https://mediadive.dsmz.de/medium/141c,['complex'],7.0 - 7.4,"['Archaea', 'Bacteria']",['31'],['https://mediadive.dsmz.de/strains/medium/141c'],['https://mediadive.dsmz.de/pdf/141c']
142,DSMZ,THIOMICROSPIRA PELOPHILA MEDIUM,https://mediadive.dsmz.de/medium/142,['defined'],7.2,['Bacteria'],['19'],['https://mediadive.dsmz.de/strains/medium/142'],['https://mediadive.dsmz.de/pdf/142']
142a,DSMZ,THIOMICRORHABDUS MEDIUM,https://mediadive.dsmz.de/medium/142a,['defined'],7.6,['Bacteria'],['4'],['https://mediadive.dsmz.de/strains/medium/142a'],['https://mediadive.dsmz.de/pdf/142a']
143,DSMZ,CLOSTRIDIUM SP. LA1 MEDIUM,https://mediadive.dsmz.de/medium/143,['complex'],6.8 - 7.0,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/143'],['https://mediadive.dsmz.de/pdf/143']
144,DSMZ,THERMOANAEROBACTER BROCKII MEDIUM,https://mediadive.dsmz.de/medium/144,['complex'],7.2 - 7.4,['Bacteria'],['16'],['https://mediadive.dsmz.de/strains/medium/144'],['https://mediadive.dsmz.de/pdf/144']
144a,DSMZ,CALDICELLULOSIRUPTOR ACETIGENUS MEDIUM,https://mediadive.dsmz.de/medium/144a,['complex'],7.2 - 7.4,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/144a'],['https://mediadive.dsmz.de/pdf/144a']
144b,DSMZ,CALDICELLULOSIRUPTOR OWENSIS MEDIUM,https://mediadive.dsmz.de/medium/144b,['complex'],7.2 - 7.4,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/144b'],['https://mediadive.dsmz.de/pdf/144b']
146,DSMZ,HALOCOCCUS MEDIUM,https://mediadive.dsmz.de/medium/146,['complex'],8.4,['Archaea'],['3'],['https://mediadive.dsmz.de/strains/medium/146'],['https://mediadive.dsmz.de/pdf/146']
147,DSMZ,RUMINOBACTER AMYLOPHILUS MEDIUM,https://mediadive.dsmz.de/medium/147,['complex'],7.0,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/147'],['https://mediadive.dsmz.de/pdf/147']
148,DSMZ,DESULFUROMONAS SP. MEDIUM,https://mediadive.dsmz.de/medium/148,['defined'],7.0 - 7.2,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/148'],['https://mediadive.dsmz.de/pdf/148']
149,DSMZ,MEGADESULFOVIBRIO MEDIUM,https://mediadive.dsmz.de/medium/149,['defined'],7.0 - 7.2,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/149'],['https://mediadive.dsmz.de/pdf/149']
150,DSMZ,ACIDIANUS BRIERLEYI MEDIUM,https://mediadive.dsmz.de/medium/150,['complex'],1.5 - 2.5,['Archaea'],['1'],['https://mediadive.dsmz.de/strains/medium/150'],['https://mediadive.dsmz.de/pdf/150']
150a,DSMZ,ACIDITHIOBACILLUS CALDUS MEDIUM,https://mediadive.dsmz.de/medium/150a,['defined'],2.5,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/150a'],['https://mediadive.dsmz.de/pdf/150a']
152,DSMZ,NICOTINIC ACID MEDIUM,https://mediadive.dsmz.de/medium/152,['complex'],8.2,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/152'],['https://mediadive.dsmz.de/pdf/152']
153,DSMZ,THIOGLYCOLATE MEDIUM (MERCK 108190),https://mediadive.dsmz.de/medium/153,['complex'],7.1,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/153'],['https://mediadive.dsmz.de/pdf/153']
155,DSMZ,BEGGIATOA MEDIUM,https://mediadive.dsmz.de/medium/155,['complex'],7.4,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/155'],['https://mediadive.dsmz.de/pdf/155']
156,DSMZ,ANAEROTIGNUM MEDIUM,https://mediadive.dsmz.de/medium/156,['complex'],7.0 - 7.2,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/156'],['https://mediadive.dsmz.de/pdf/156']
157,DSMZ,WOLINELLA MEDIUM,https://mediadive.dsmz.de/medium/157,['complex'],7.0 - 7.2,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/157'],['https://mediadive.dsmz.de/pdf/157']
158,DSMZ,THERMOPLASMA ACIDOPHILUM MEDIUM,https://mediadive.dsmz.de/medium/158,['complex'],1.0,['Archaea'],['1'],['https://mediadive.dsmz.de/strains/medium/158'],['https://mediadive.dsmz.de/pdf/158']
159,DSMZ,TREPONEMA MEDIUM,https://mediadive.dsmz.de/medium/159,['complex'],6.7 - 7.0,['Bacteria'],['4'],['https://mediadive.dsmz.de/strains/medium/159'],['https://mediadive.dsmz.de/pdf/159']
160,DSMZ,CYTOPHAGA HUTCHINSONII MEDIUM,https://mediadive.dsmz.de/medium/160,['complex'],7.2,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/160'],['https://mediadive.dsmz.de/pdf/160']
161,DSMZ,METHANOFOLLIS MEDIUM,https://mediadive.dsmz.de/medium/161,['complex'],6.5,['Archaea'],['1'],['https://mediadive.dsmz.de/strains/medium/161'],['https://mediadive.dsmz.de/pdf/161']
162,DSMZ,HYPHOMICROBIUM MEDIUM,https://mediadive.dsmz.de/medium/162,['complex'],7.2,['Bacteria'],['7'],['https://mediadive.dsmz.de/strains/medium/162'],['https://mediadive.dsmz.de/pdf/162']
163,DSMZ,HALODESULFOVIBRIO (POSTGATE) MEDIUM,https://mediadive.dsmz.de/medium/163,['complex'],6.8 - 7.0,['Bacteria'],['15'],['https://mediadive.dsmz.de/strains/medium/163'],['https://mediadive.dsmz.de/pdf/163']
165,DSMZ,ACETIVIBRIO CELLULOLYTICUS MEDIUM,https://mediadive.dsmz.de/medium/165,['complex'],7.2 - 7.4,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/165'],['https://mediadive.dsmz.de/pdf/165']
166,DSMZ,HYPHOMICROBIUM STRAIN X MEDIUM,https://mediadive.dsmz.de/medium/166,['defined'],7.2,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/166'],['https://mediadive.dsmz.de/pdf/166']
167,DSMZ,SPOROCYTOPHAGA MEDIUM,https://mediadive.dsmz.de/medium/167,['complex'],7.2,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/167'],['https://mediadive.dsmz.de/pdf/167']
169,DSMZ,TERETINEMA MEDIUM,https://mediadive.dsmz.de/medium/169,['complex'],7.5,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/169'],['https://mediadive.dsmz.de/pdf/169']
169b,DSMZ,LEADBETTERA MEDIUM,https://mediadive.dsmz.de/medium/169b,['complex'],7.5,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/169b'],['https://mediadive.dsmz.de/pdf/169b']
170,DSMZ,YEAST EXTRACT - SKIM MILK MEDIUM,https://mediadive.dsmz.de/medium/170,['complex'],,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/170'],['https://mediadive.dsmz.de/pdf/170']
171,DSMZ,THERMOANAEROBACTER KIVUI MEDIUM,https://mediadive.dsmz.de/medium/171,['defined'],6.5,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/171'],['https://mediadive.dsmz.de/pdf/171']
172,DSMZ,CYTOPHAGA (marine) MEDIUM,https://mediadive.dsmz.de/medium/172,['complex'],7.2,['Bacteria'],['15'],['https://mediadive.dsmz.de/strains/medium/172'],['https://mediadive.dsmz.de/pdf/172']
172a,DSMZ,CY S2 MEDIUM,https://mediadive.dsmz.de/medium/172a,['complex'],7.0,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/172a'],['https://mediadive.dsmz.de/pdf/172a']
173,DSMZ,OCEANISPIROCHAETA LITORALIS MEDIUM,https://mediadive.dsmz.de/medium/173,['complex'],7.2,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/173'],['https://mediadive.dsmz.de/pdf/173']
174,DSMZ,ZUELZERA MEDIUM,https://mediadive.dsmz.de/medium/174,['complex'],7.6,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/174'],['https://mediadive.dsmz.de/pdf/174']
181,DSMZ,SELENOMONAS RUMINANTIUM MEDIUM,https://mediadive.dsmz.de/medium/181,['complex'],7.0,['Bacteria'],['3'],['https://mediadive.dsmz.de/strains/medium/181'],['https://mediadive.dsmz.de/pdf/181']
182,DSMZ,SACCHAROLOBUS SOLFATARICUS MEDIUM,https://mediadive.dsmz.de/medium/182,['complex'],4.0 - 4.2,['Archaea'],['3'],['https://mediadive.dsmz.de/strains/medium/182'],['https://mediadive.dsmz.de/pdf/182']
182a,DSMZ,SACCHAROLOBUS (MT-4) MEDIUM,https://mediadive.dsmz.de/medium/182a,['complex'],3.5,['Archaea'],['1'],['https://mediadive.dsmz.de/strains/medium/182a'],['https://mediadive.dsmz.de/pdf/182a']
183,DSMZ,TRICHOCOCCUS MEDIUM,https://mediadive.dsmz.de/medium/183,['complex'],7.3,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/183'],['https://mediadive.dsmz.de/pdf/183']
185,DSMZ,THERMOPROTEUS MEDIUM,https://mediadive.dsmz.de/medium/185,['complex'],5.5,['Archaea'],['1'],['https://mediadive.dsmz.de/strains/medium/185'],['https://mediadive.dsmz.de/pdf/185']
186,DSMZ,UNIVERSAL MEDIUM FOR YEASTS (YM),https://mediadive.dsmz.de/medium/186,['complex'],,"['Fungi', 'Yeast', 'Bacteria']",['467'],['https://mediadive.dsmz.de/strains/medium/186'],['https://mediadive.dsmz.de/pdf/186']
187,DSMZ,MEDIUM FOR OSMOPHILIC FUNGI (M 40 Y),https://mediadive.dsmz.de/medium/187,['complex'],5.4,"['Fungi', 'Yeast']",['18'],['https://mediadive.dsmz.de/strains/medium/187'],['https://mediadive.dsmz.de/pdf/187']
188,DSMZ,CHAETOMIUM MEDIUM,https://mediadive.dsmz.de/medium/188,['complex'],7.2,['Fungi'],['21'],['https://mediadive.dsmz.de/strains/medium/188'],['https://mediadive.dsmz.de/pdf/188']
189,DSMZ,OAT FLAKE MEDIUM,https://mediadive.dsmz.de/medium/189,['complex'],6.0,"['Fungi', 'Bacteria']",['196'],['https://mediadive.dsmz.de/strains/medium/189'],['https://mediadive.dsmz.de/pdf/189']
190,DSMZ,YpSs MEDIUM,https://mediadive.dsmz.de/medium/190,['complex'],6.5,['Fungi'],['59'],['https://mediadive.dsmz.de/strains/medium/190'],['https://mediadive.dsmz.de/pdf/190']
191,DSMZ,CORN MEAL AGAR,https://mediadive.dsmz.de/medium/191,['complex'],6.0,"['Fungi', 'Yeast']",['52'],['https://mediadive.dsmz.de/strains/medium/191'],['https://mediadive.dsmz.de/pdf/191']
192,DSMZ,PILOBOLUS MEDIUM,https://mediadive.dsmz.de/medium/192,['complex'],8.0,['Fungi'],['1'],['https://mediadive.dsmz.de/strains/medium/192'],['https://mediadive.dsmz.de/pdf/192']
193,DSMZ,DESULFOBACTER MEDIUM,https://mediadive.dsmz.de/medium/193,['defined'],7.1 - 7.4,['Bacteria'],['15'],['https://mediadive.dsmz.de/strains/medium/193'],['https://mediadive.dsmz.de/pdf/193']
193a,DSMZ,PHB/PYRUVATE MEDIUM,https://mediadive.dsmz.de/medium/193a,['defined'],6.8 - 7.0,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/193a'],['https://mediadive.dsmz.de/pdf/193a']
193b,DSMZ,DESULFOFABA MEDIUM,https://mediadive.dsmz.de/medium/193b,['defined'],7.1 - 7.4,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/193b'],['https://mediadive.dsmz.de/pdf/193b']
194,DSMZ,DESULFOBULBUS SP. MEDIUM (FRESHWATER),https://mediadive.dsmz.de/medium/194,['complex'],7.1 - 7.4,['Bacteria'],['34'],['https://mediadive.dsmz.de/strains/medium/194'],['https://mediadive.dsmz.de/pdf/194']
194a,DSMZ,DESULFOTOMACULUM OX39 MEDIUM (XYLENE),https://mediadive.dsmz.de/medium/194a,['defined'],7.2 - 7.4,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/194a'],['https://mediadive.dsmz.de/pdf/194a']
194b,DSMZ,OXALOPHAGUS MEDIUM,https://mediadive.dsmz.de/medium/194b,['complex'],6.8 - 7.0,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/194b'],['https://mediadive.dsmz.de/pdf/194b']
195,DSMZ,DESULFOBACTER MEDIUM,https://mediadive.dsmz.de/medium/195,['defined'],7.1 - 7.4,['Bacteria'],['11'],['https://mediadive.dsmz.de/strains/medium/195'],['https://mediadive.dsmz.de/pdf/195']
195a,DSMZ,DESULFUROMUSA MEDIUM,https://mediadive.dsmz.de/medium/195a,['defined'],7.1 - 7.4,['Bacteria'],['9'],['https://mediadive.dsmz.de/strains/medium/195a'],['https://mediadive.dsmz.de/pdf/195a']
195b,DSMZ,DESULFOBULBUS SP. MEDIUM (MARINE),https://mediadive.dsmz.de/medium/195b,['defined'],7.1 - 7.4,['Bacteria'],['4'],['https://mediadive.dsmz.de/strains/medium/195b'],['https://mediadive.dsmz.de/pdf/195b']
195c,DSMZ,DESULFOBACTER SP. MEDIUM (LACTATE),https://mediadive.dsmz.de/medium/195c,['defined'],7.1 - 7.4,['Bacteria'],['40'],['https://mediadive.dsmz.de/strains/medium/195c'],['https://mediadive.dsmz.de/pdf/195c']
195d,DSMZ,KNH MEDIUM,https://mediadive.dsmz.de/medium/195d,['complex'],7.1 - 7.4,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/195d'],['https://mediadive.dsmz.de/pdf/195d']
196,DSMZ,DESULFOCAPSA SULFEXIGENS MEDIUM,https://mediadive.dsmz.de/medium/196,['defined'],7.2,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/196'],['https://mediadive.dsmz.de/pdf/196']
198,DSMZ,DESULFOSARCINA MEDIUM (BRACKISH WATER),https://mediadive.dsmz.de/medium/198,['defined'],7.1 - 7.4,['Bacteria'],['6'],['https://mediadive.dsmz.de/strains/medium/198'],['https://mediadive.dsmz.de/pdf/198']
201,DSMZ,DESULFONEMA LIMICOLA MEDIUM,https://mediadive.dsmz.de/medium/201,['complex'],7.6,[],[],[],['https://mediadive.dsmz.de/pdf/201']
202,DSMZ,DESULFONEMA MAGNUM MEDIUM,https://mediadive.dsmz.de/medium/202,['defined'],7.0,[],[],[],['https://mediadive.dsmz.de/pdf/202']
203,DSMZ,METHANOTHERMUS MEDIUM,https://mediadive.dsmz.de/medium/203,['complex'],6.5,['Archaea'],['4'],['https://mediadive.dsmz.de/strains/medium/203'],['https://mediadive.dsmz.de/pdf/203']
204,DSMZ,ASPERGILLUS NIDULANS MINIMAL MEDIUM,https://mediadive.dsmz.de/medium/204,['defined'],6.5,['Fungi'],['1'],['https://mediadive.dsmz.de/strains/medium/204'],['https://mediadive.dsmz.de/pdf/204']
205,DSMZ,NATRONOBACTERIUM MEDIUM,https://mediadive.dsmz.de/medium/205,['complex'],8.5,['Archaea'],['1'],['https://mediadive.dsmz.de/strains/medium/205'],['https://mediadive.dsmz.de/pdf/205']
206,DSMZ,THERMODESULFOBACTERIUM MEDIUM,https://mediadive.dsmz.de/medium/206,['complex'],6.8 - 7.0,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/206'],['https://mediadive.dsmz.de/pdf/206']
207,DSMZ,PROPIONISPIRA MEDIUM,https://mediadive.dsmz.de/medium/207,['complex'],7.2,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/207'],['https://mediadive.dsmz.de/pdf/207']
209,DSMZ,EUBACTERIUM LENTUM MEDIUM,https://mediadive.dsmz.de/medium/209,['complex'],7.0,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/209'],['https://mediadive.dsmz.de/pdf/209']
210,DSMZ,HALOANAEROBIUM MEDIUM,https://mediadive.dsmz.de/medium/210,['complex'],9.0,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/210'],['https://mediadive.dsmz.de/pdf/210']
211,DSMZ,THERMOANAEROBACTERIUM MEDIUM,https://mediadive.dsmz.de/medium/211,['complex'],6.0 - 6.5,['Bacteria'],['6'],['https://mediadive.dsmz.de/strains/medium/211'],['https://mediadive.dsmz.de/pdf/211']
212,DSMZ,SYNTHROPHOMONAS MEDIUM,https://mediadive.dsmz.de/medium/212,['complex'],7.2,['Bacteria'],['5'],['https://mediadive.dsmz.de/strains/medium/212'],['https://mediadive.dsmz.de/pdf/212']
212a,DSMZ,TREPONEMA RECTALE MEDIUM,https://mediadive.dsmz.de/medium/212a,['complex'],7.0,['Bacteria'],['3'],['https://mediadive.dsmz.de/strains/medium/212a'],['https://mediadive.dsmz.de/pdf/212a']
213,DSMZ,SYNTHROPHOMONAS MEDIUM (SULFATE FREE),https://mediadive.dsmz.de/medium/213,['complex'],7.2,['Bacteria'],['6'],['https://mediadive.dsmz.de/strains/medium/213'],['https://mediadive.dsmz.de/pdf/213']
214,DSMZ,GYM+S MEDIUM,https://mediadive.dsmz.de/medium/214,['complex'],7.2,['Bacteria'],['95'],['https://mediadive.dsmz.de/strains/medium/214'],['https://mediadive.dsmz.de/pdf/214']
215,DSMZ,BHI MEDIUM,https://mediadive.dsmz.de/medium/215,['complex'],,"['Archaea', 'Bacteria', 'Phages']",['375'],['https://mediadive.dsmz.de/strains/medium/215'],['https://mediadive.dsmz.de/pdf/215']
215a,DSMZ,BHI MEDIUM (modified),https://mediadive.dsmz.de/medium/215a,['complex'],,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/215a'],['https://mediadive.dsmz.de/pdf/215a']
215b,DSMZ,BHI MEDIUM WITH ADDITIONAL GLUCOSE,https://mediadive.dsmz.de/medium/215b,['complex'],,['Bacteria'],['44'],['https://mediadive.dsmz.de/strains/medium/215b'],['https://mediadive.dsmz.de/pdf/215b']
215c,DSMZ,BHI MEDIUM FOR STRICT ANAEROBES,https://mediadive.dsmz.de/medium/215c,['complex'],7.2 - 7.6,['Bacteria'],['7'],['https://mediadive.dsmz.de/strains/medium/215c'],['https://mediadive.dsmz.de/pdf/215c']
216,DSMZ,BHI/1 MEDIUM,https://mediadive.dsmz.de/medium/216,['complex'],,['Bacteria'],['3'],['https://mediadive.dsmz.de/strains/medium/216'],['https://mediadive.dsmz.de/pdf/216']
217,DSMZ,BHI/2 MEDIUM,https://mediadive.dsmz.de/medium/217,['complex'],,['Bacteria'],['11'],['https://mediadive.dsmz.de/strains/medium/217'],['https://mediadive.dsmz.de/pdf/217']
218,DSMZ,BHI/3 MEDIUM,https://mediadive.dsmz.de/medium/218,['complex'],,['Bacteria'],['6'],['https://mediadive.dsmz.de/strains/medium/218'],['https://mediadive.dsmz.de/pdf/218']
219,DSMZ,MYCOBACTERIUM MEDIUM,https://mediadive.dsmz.de/medium/219,['complex'],7.0,['Bacteria'],['51'],['https://mediadive.dsmz.de/strains/medium/219'],['https://mediadive.dsmz.de/pdf/219']
220,DSMZ,CASO AGAR (Merck 105458),https://mediadive.dsmz.de/medium/220,['complex'],7.3,"['Bacteria', 'Phages']",['1434'],['https://mediadive.dsmz.de/strains/medium/220'],['https://mediadive.dsmz.de/pdf/220']
220a,DSMZ,REACTIVATION WITH TRYPTONE SOYA BROTH,https://mediadive.dsmz.de/medium/220a,['complex'],7.3,['Bacteria'],['58'],['https://mediadive.dsmz.de/strains/medium/220a'],['https://mediadive.dsmz.de/pdf/220a']
221,DSMZ,AZOSPIRILLUM MEDIUM,https://mediadive.dsmz.de/medium/221,['complex'],7.1,['Bacteria'],['20'],['https://mediadive.dsmz.de/strains/medium/221'],['https://mediadive.dsmz.de/pdf/221']
222,DSMZ,SP - MEDIUM,https://mediadive.dsmz.de/medium/222,['complex'],7.4,['Bacteria'],['6'],['https://mediadive.dsmz.de/strains/medium/222'],['https://mediadive.dsmz.de/pdf/222']
