Organism Group,Name,Name Link,Taxonomy Link,Growth media,Growth Media Links,External Links,Synonyms,Growth Conditions
Bacterium,Priestia megaterium DSM 32,https://mediadive.dsmz.de/strains/view/DSM 32,https://mediadive.dsmz.de/taxonomy?level=species&item=Priestia megaterium,"['1', 'J22']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/J22']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-32', 'https://bacdive.dsmz.de/strain/733']","
        ATCC 14581, BCRC 10608, CCM 2007, CCUG 1817, CECT 4313, CIP 66.20, , DSM 32, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-32, , HAMBI 2018, IAM 13418, IFO 15308, , JCM 2506, href: https://www.jcm.riken.jp/cgi-bin/jcm/jcm_number?DSM=32, , KCTC 3007, LMG 7127, NBRC 15308, NCCB 75016, NCIB 9376, NCIMB 9376, NCTC 10342, NRIC 1710, NRRL B-14308, VKM B-512, VTT E-93055    ","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 32', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': 'J22: NUTRIENT AGAR NO. 2', 'media_link': '/medium/J22?ccno=DSM 32', 'growth_observed': 'Yes', 'growth_conditions': 'N/A'}]"
Bacterium,Sporosarcina pasteurii DSM 33,https://mediadive.dsmz.de/strains/view/DSM 33,https://mediadive.dsmz.de/taxonomy?level=species&item=Sporosarcina pasteurii,['220*'],['https://mediadive.dsmz.de/medium/220?strain=26'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-33', 'https://bacdive.dsmz.de/strain/11981']","
        ATCC 11859, CCM 2056, CCUG 7425, CIP 66.21, , DSM 33, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-33, , LMG 7130, NCIB 8841, NCTC 4822    ","[{'media_title': '220: CASO AGAR (Merck 105458)', 'media_link': '/medium/220?ccno=DSM 33', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Paenibacillus sp. DSM 34,https://mediadive.dsmz.de/strains/view/DSM 34,https://mediadive.dsmz.de/taxonomy?level=species&item=Paenibacillus sp.,['1'],['https://mediadive.dsmz.de/medium/1'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-34', 'https://bacdive.dsmz.de/strain/11528']","
        ATCC 14176, , DSM 34, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-34, , NCIB 10002    ","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 34', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Paenibacillus polymyxa DSM 36,https://mediadive.dsmz.de/strains/view/DSM 36,https://mediadive.dsmz.de/taxonomy?level=species&item=Paenibacillus polymyxa,"['1', 'J22']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/J22']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-36', 'https://bacdive.dsmz.de/strain/11487']","
        ATCC 842, BCRC 11168, BUCSAV 162, CCM 1459, CCUG 7426, CECT 155, CFBP 4258, CIP 66.22, , DSM 36, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-36, , HAMBI 1897, HAMBI 635, IAM 13419, IFO 15309, , JCM 2507, href: https://www.jcm.riken.jp/cgi-bin/jcm/jcm_number?DSM=36, , KCTC 3627, KCTC 3858, LMG 13294, LMG 6319, NBRC 15309, NCFB 1774, NCIB 8158, NCIMB 8158, NCTC 10343, NRRL B-4317, VKM B-514, VTT E-97008    ","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 36', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': 'J22: NUTRIENT AGAR NO. 2', 'media_link': '/medium/J22?ccno=DSM 36', 'growth_observed': 'Yes', 'growth_conditions': 'N/A'}]"
Bacterium,Comamonas testosteroni DSM 38,https://mediadive.dsmz.de/strains/view/DSM 38,https://mediadive.dsmz.de/taxonomy?level=species&item=Comamonas testosteroni,"['1a', 'J22']","['https://mediadive.dsmz.de/medium/1a', 'https://mediadive.dsmz.de/medium/J22']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-38', 'https://bacdive.dsmz.de/strain/2912']","
        ATCC 17454, , DSM 38, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-38, , IAM 14426, , JCM 6223, href: https://www.jcm.riken.jp/cgi-bin/jcm/jcm_number?DSM=38, , NCIB 8893, NCIMB 8893    ","[{'media_title': '1a: REACTIVATION WITH LIQUID MEDIUM 1', 'media_link': '/medium/1a?ccno=DSM 38', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': 'J22: NUTRIENT AGAR NO. 2', 'media_link': '/medium/J22?ccno=DSM 38', 'growth_observed': 'Yes', 'growth_conditions': 'N/A'}]"
Bacterium,Delftia acidovorans DSM 39,https://mediadive.dsmz.de/strains/view/DSM 39,https://mediadive.dsmz.de/taxonomy?level=species&item=Delftia acidovorans,"['1a', 'J12', 'J22']","['https://mediadive.dsmz.de/medium/1a', 'https://mediadive.dsmz.de/medium/J12', 'https://mediadive.dsmz.de/medium/J22']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-39', 'https://bacdive.dsmz.de/strain/2941']","
        ACM 489, ATCC 15668, BCRC 14819, CCUG 12692, CCUG 14481, CECT 311, CIP 103021, , DSM 39, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-39, , , DSM 50251, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-50251, , IAM 12409, IFO 14950, , JCM 5833, href: https://www.jcm.riken.jp/cgi-bin/jcm/jcm_number?DSM=39, , , JCM 6203, href: https://www.jcm.riken.jp/cgi-bin/jcm/jcm_number?DSM=39, , LMG 1226, LMG 6031, LMG 8910, LMG 8911, NBRC 14950, NCIMB 9681, NCTC 10683    ","[{'media_title': '1a: REACTIVATION WITH LIQUID MEDIUM 1', 'media_link': '/medium/1a?ccno=DSM 39', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': 'J12: NUTRIENT BROTH WITH 0.5% NaCl', 'media_link': '/medium/J12?ccno=DSM 39', 'growth_observed': 'Yes', 'growth_conditions': 'N/A'}, {'media_title': 'J22: NUTRIENT AGAR NO. 2', 'media_link': '/medium/J22?ccno=DSM 39', 'growth_observed': 'Yes', 'growth_conditions': 'N/A'}]"
Bacterium,Agromyces mediolanus DSM 40,https://mediadive.dsmz.de/strains/view/DSM 40,https://mediadive.dsmz.de/taxonomy?level=species&item=Agromyces mediolanus,"['1', 'J26']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/J26']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-40', 'https://bacdive.dsmz.de/strain/7264']","
        ATCC 13930, , DSM 40, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-40, , IAM 15149, IFO 15700, , JCM 1376, href: https://www.jcm.riken.jp/cgi-bin/jcm/jcm_number?DSM=40, , KCCM 35448, LMG 18115, LMG 4015, NBRC 15700    ","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 40', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': 'J26: R AGAR', 'media_link': '/medium/J26?ccno=DSM 40', 'growth_observed': 'Yes', 'growth_conditions': 'N/A'}]"
Bacterium,Acidovorax facilis DSM 41,https://mediadive.dsmz.de/strains/view/DSM 41,https://mediadive.dsmz.de/taxonomy?level=species&item=Acidovorax facilis,['1'],['https://mediadive.dsmz.de/medium/1'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-41', 'https://bacdive.dsmz.de/strain/2890']","DSM 41, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-41","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 41', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Serratia marcescens DSM 48,https://mediadive.dsmz.de/strains/view/DSM 48,https://mediadive.dsmz.de/taxonomy?level=species&item=Serratia marcescens,"['1', '92', '693']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/92', 'https://mediadive.dsmz.de/medium/693']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-48', 'https://bacdive.dsmz.de/strain/5138']","
        CCM 846, , DSM 48, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-48","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 48', 'growth_observed': 'Yes', 'growth_conditions': '37\xa0°C'}, {'media_title': '92: TRYPTICASE SOY YEAST EXTRACT MEDIUM', 'media_link': '/medium/92?ccno=DSM 48', 'growth_observed': 'Yes', 'growth_conditions': '37\xa0°C'}, {'media_title': '693: COLUMBIA BLOOD MEDIUM', 'media_link': '/medium/693?ccno=DSM 48', 'growth_observed': 'Yes', 'growth_conditions': '37\xa0°C'}]"
Bacterium,Serratia plymuthica DSM 49,https://mediadive.dsmz.de/strains/view/DSM 49,https://mediadive.dsmz.de/taxonomy?level=species&item=Serratia plymuthica,['1'],['https://mediadive.dsmz.de/medium/1'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-49', 'https://bacdive.dsmz.de/strain/5152']","
        ATCC 7462, CCM 581, , DSM 49, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-49","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 49', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Clostridium beijerinckii DSM 51,https://mediadive.dsmz.de/strains/view/DSM 51,https://mediadive.dsmz.de/taxonomy?level=species&item=Clostridium beijerinckii,['48'],['https://mediadive.dsmz.de/medium/48'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-51', 'https://bacdive.dsmz.de/strain/2551']","
        ATCC 17797 (1969), , DSM 51, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-51","[{'media_title': '48: TRYPTONE THIOGLYCOLATE MEDIUM', 'media_link': '/medium/48?ccno=DSM 51', 'growth_observed': 'Yes', 'growth_conditions': '37\xa0°C'}]"
Bacterium,Clostridium beijerinckii DSM 53,https://mediadive.dsmz.de/strains/view/DSM 53,https://mediadive.dsmz.de/taxonomy?level=species&item=Clostridium beijerinckii,"['104c', '110a', '54b', 'J14', 'J84']","['https://mediadive.dsmz.de/medium/104c', 'https://mediadive.dsmz.de/medium/110a', 'https://mediadive.dsmz.de/medium/54b', 'https://mediadive.dsmz.de/medium/J14', 'https://mediadive.dsmz.de/medium/J84']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-53', 'https://bacdive.dsmz.de/strain/2552']","
        ATCC 14949, , DSM 53, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-53, , , JCM 6287, href: https://www.jcm.riken.jp/cgi-bin/jcm/jcm_number?DSM=53, , NCIMB 9503    ","[{'media_title': '54b: CLOSTRIDIUM SP. MEDIUM', 'media_link': '/medium/54b?ccno=DSM 53', 'growth_observed': 'Yes', 'growth_conditions': '37\xa0°C'}, {'media_title': '104c: PY + X MEDIUM (N2/CO2)', 'media_link': '/medium/104c?ccno=DSM 53', 'growth_observed': 'Yes', 'growth_conditions': '37\xa0°C'}, {'media_title': '110a: CMC MEDIUM (N2/CO2)', 'media_link': '/medium/110a?ccno=DSM 53', 'growth_observed': 'Yes', 'growth_conditions': '37\xa0°C'}, {'media_title': 'J14: EG MEDIUM', 'media_link': '/medium/J14?ccno=DSM 53', 'growth_observed': 'Yes', 'growth_conditions': 'N/A'}, {'media_title': 'J84: GAM SEMISOLID', 'media_link': '/medium/J84?ccno=DSM 53', 'growth_observed': 'Yes', 'growth_conditions': 'N/A'}]"
Bacterium,Lysinibacillus macroides DSM 54,https://mediadive.dsmz.de/strains/view/DSM 54,https://mediadive.dsmz.de/taxonomy?level=species&item=Lysinibacillus macroides,"['1', 'J75']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/J75']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-54', 'https://bacdive.dsmz.de/strain/1542']","
        ATCC 12905, , DSM 54, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-54, , IAM 15292, , JCM 21742, href: https://www.jcm.riken.jp/cgi-bin/jcm/jcm_number?DSM=54, , LMG 18473, LMG 18474, SAG 1741-1b    ","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 54', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': 'J75: TRYPTICASE SOY AGAR', 'media_link': '/medium/J75?ccno=DSM 54', 'growth_observed': 'Yes', 'growth_conditions': 'N/A'}]"
Bacterium,Hydrogenophaga palleronii DSM 63,https://mediadive.dsmz.de/strains/view/DSM 63,https://mediadive.dsmz.de/taxonomy?level=species&item=Hydrogenophaga palleronii,"['1', '81', 'J22']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/81', 'https://mediadive.dsmz.de/medium/J22']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-63', 'https://bacdive.dsmz.de/strain/2965']","
        ATCC 17724, BCRC 13886, CCM 4454, CCUG 1780, CCUG 20334, CECT 4107, CFBP 2445, CIP 103304, , DSM 63, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-63, , IAM 14930, , JCM 21412, href: https://www.jcm.riken.jp/cgi-bin/jcm/jcm_number?DSM=63, , LMG 2366, NBRC 102513, Stanier 362, VKM B-1328    ","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 63', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': '81: MINERAL MEDIUM FOR CHEMOLITHOTROPHIC GROWTH (H-3)', 'media_link': '/medium/81?ccno=DSM 63', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': 'J22: NUTRIENT AGAR NO. 2', 'media_link': '/medium/J22?ccno=DSM 63', 'growth_observed': 'Yes', 'growth_conditions': 'N/A'}]"
Bacterium,Acidovorax delafieldii DSM 64,https://mediadive.dsmz.de/strains/view/DSM 64,https://mediadive.dsmz.de/taxonomy?level=species&item=Acidovorax delafieldii,"['830', '1a']","['https://mediadive.dsmz.de/medium/830', 'https://mediadive.dsmz.de/medium/1a']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-64', 'https://bacdive.dsmz.de/strain/2885']","
        ATCC 17505, CCUG 1779, , DSM 50263, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-50263, , , DSM 50403, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-50403, , , DSM 64, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-64, , LMG 5943    ","[{'media_title': '1a: REACTIVATION WITH LIQUID MEDIUM 1', 'media_link': '/medium/1a?ccno=DSM 64', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': '830: R2A MEDIUM', 'media_link': '/medium/830?ccno=DSM 64', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Paracoccus pantotrophus DSM 65,https://mediadive.dsmz.de/strains/view/DSM 65,https://mediadive.dsmz.de/taxonomy?level=species&item=Paracoccus denitrificans,"['1', '81']","['https://mediadive.dsmz.de/medium/1', 'https://mediadive.dsmz.de/medium/81']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-65', 'https://bacdive.dsmz.de/strain/13707']","
        ATCC 17741, CIP 105417, , DSM 65, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-65, , ICPB 3979, NCIB 11627, Stanier 381    ","[{'media_title': '1: NUTRIENT AGAR', 'media_link': '/medium/1?ccno=DSM 65', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': '81: MINERAL MEDIUM FOR CHEMOLITHOTROPHIC GROWTH (H-3)', 'media_link': '/medium/81?ccno=DSM 65', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Aquaspirillum serpens DSM 68,https://mediadive.dsmz.de/strains/view/DSM 68,https://mediadive.dsmz.de/taxonomy?level=species&item=Aquaspirillum serpens,"['7', '37', 'J22']","['https://mediadive.dsmz.de/medium/7', 'https://mediadive.dsmz.de/medium/37', 'https://mediadive.dsmz.de/medium/J22']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-68', 'https://bacdive.dsmz.de/strain/10435']","
        ATCC 12638, CCUG 2092, CIP 63.19, , DSM 68, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-68, , IAM 13944, IFO 14924, , JCM 20995, href: https://www.jcm.riken.jp/cgi-bin/jcm/jcm_number?DSM=68, , LMG 3734, NBRC 14924, NCIMB 8658, NCTC 10593, NRRL B-2045    ","[{'media_title': '7: ANCYLOBACTER - SPIROSOMA MEDIUM', 'media_link': '/medium/7?ccno=DSM 68', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': '37: SPIRILLUM MEDIUM', 'media_link': '/medium/37?ccno=DSM 68', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': 'J22: NUTRIENT AGAR NO. 2', 'media_link': '/medium/J22?ccno=DSM 68', 'growth_observed': 'Yes', 'growth_conditions': 'N/A'}]"
Bacterium,Nannocystis exedens DSM 71,https://mediadive.dsmz.de/strains/view/DSM 71,https://mediadive.dsmz.de/taxonomy?level=species&item=Nannocystis exedens,['9'],['https://mediadive.dsmz.de/medium/9'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-71', 'https://bacdive.dsmz.de/strain/10177']","
        ATCC 25963, , DSM 71, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-71, , NBRC 100083    ","[{'media_title': '9: VY/2 AGAR', 'media_link': '/medium/9?ccno=DSM 71', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Metabacillus fastidiosus DSM 72,https://mediadive.dsmz.de/strains/view/DSM 72,https://mediadive.dsmz.de/taxonomy?level=species&item=Metabacillus fastidiosus,['6'],['https://mediadive.dsmz.de/medium/6'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-72', 'https://bacdive.dsmz.de/strain/665']","DSM 72, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-72","[{'media_title': '6: ALLANTOIN MINERAL MEDIUM', 'media_link': '/medium/6?ccno=DSM 72', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Metabacillus fastidiosus DSM 73,https://mediadive.dsmz.de/strains/view/DSM 73,https://mediadive.dsmz.de/taxonomy?level=species&item=Metabacillus fastidiosus,['6'],['https://mediadive.dsmz.de/medium/6'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-73', 'https://bacdive.dsmz.de/strain/666']","DSM 73, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-73","[{'media_title': '6: ALLANTOIN MINERAL MEDIUM', 'media_link': '/medium/6?ccno=DSM 73', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Spirosoma linguale DSM 74,https://mediadive.dsmz.de/strains/view/DSM 74,https://mediadive.dsmz.de/taxonomy?level=species&item=Spirosoma linguale,['7'],['https://mediadive.dsmz.de/medium/7'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-74', 'https://bacdive.dsmz.de/strain/3819']","
        ATCC 33905, , DSM 74, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-74, , LMG 10896    ","[{'media_title': '7: ANCYLOBACTER - SPIROSOMA MEDIUM', 'media_link': '/medium/7?ccno=DSM 74', 'growth_observed': 'Yes', 'growth_conditions': '26\xa0°C'}]"
Bacterium,Spirosoma linguale DSM 75,https://mediadive.dsmz.de/strains/view/DSM 75,https://mediadive.dsmz.de/taxonomy?level=species&item=Spirosoma linguale,['7'],['https://mediadive.dsmz.de/medium/7'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-75', 'https://bacdive.dsmz.de/strain/3820']","DSM 75, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-75","[{'media_title': '7: ANCYLOBACTER - SPIROSOMA MEDIUM', 'media_link': '/medium/7?ccno=DSM 75', 'growth_observed': 'Yes', 'growth_conditions': '26\xa0°C'}]"
Bacterium,Metabacillus fastidiosus DSM 76,https://mediadive.dsmz.de/strains/view/DSM 76,https://mediadive.dsmz.de/taxonomy?level=species&item=Metabacillus fastidiosus,['6'],['https://mediadive.dsmz.de/medium/6'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-76', 'https://bacdive.dsmz.de/strain/667']","DSM 76, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-76","[{'media_title': '6: ALLANTOIN MINERAL MEDIUM', 'media_link': '/medium/6?ccno=DSM 76', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Metabacillus fastidiosus DSM 77,https://mediadive.dsmz.de/strains/view/DSM 77,https://mediadive.dsmz.de/taxonomy?level=species&item=Metabacillus fastidiosus,['6'],['https://mediadive.dsmz.de/medium/6'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-77', 'https://bacdive.dsmz.de/strain/668']","DSM 77, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-77","[{'media_title': '6: ALLANTOIN MINERAL MEDIUM', 'media_link': '/medium/6?ccno=DSM 77', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Metabacillus fastidiosus DSM 78,https://mediadive.dsmz.de/strains/view/DSM 78,https://mediadive.dsmz.de/taxonomy?level=species&item=Metabacillus fastidiosus,['6'],['https://mediadive.dsmz.de/medium/6'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-78', 'https://bacdive.dsmz.de/strain/669']","DSM 78, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-78","[{'media_title': '6: ALLANTOIN MINERAL MEDIUM', 'media_link': '/medium/6?ccno=DSM 78', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Metabacillus fastidiosus DSM 82,https://mediadive.dsmz.de/strains/view/DSM 82,https://mediadive.dsmz.de/taxonomy?level=species&item=Metabacillus fastidiosus,['6'],['https://mediadive.dsmz.de/medium/6'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-82', 'https://bacdive.dsmz.de/strain/670']","DSM 82, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-82","[{'media_title': '6: ALLANTOIN MINERAL MEDIUM', 'media_link': '/medium/6?ccno=DSM 82', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Metabacillus fastidiosus DSM 83,https://mediadive.dsmz.de/strains/view/DSM 83,https://mediadive.dsmz.de/taxonomy?level=species&item=Metabacillus fastidiosus,['6'],['https://mediadive.dsmz.de/medium/6'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-83', 'https://bacdive.dsmz.de/strain/671']","DSM 83, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-83","[{'media_title': '6: ALLANTOIN MINERAL MEDIUM', 'media_link': '/medium/6?ccno=DSM 83', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
